event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,step,0,6.583999493159354e-06,,,,,,False,numbers=20 max_curves_per_n=100 repeats_per_n=3 popsize=10 maxiter=10 workers=56,2026-05-03T22:35:15.686512+00:00
2,evaluation,1,4.639235084003303,20240,122988,6.0764822134387355,87732.55604155964,32,False,,2026-05-03T22:35:20.325746+00:00
3,new_best,1,4.639282775999163,20240,122988,6.0764822134387355,87732.55604155964,,True,,2026-05-03T22:35:20.325788+00:00
4,evaluation,2,6.548236560003716,590,1556,2.6372881355932205,190881.9865945819,0,False,,2026-05-03T22:35:22.234748+00:00
5,evaluation,3,8.436821709998185,1044,4599,4.405172413793103,183828.93833827297,2,False,,2026-05-03T22:35:24.123333+00:00
6,evaluation,4,10.39582217100542,1373,31957,23.275309541150765,187713.3565487471,1,False,,2026-05-03T22:35:26.082334+00:00
7,evaluation,5,12.340580046002287,3155,3155,1.0,191031.26450373384,0,False,,2026-05-03T22:35:28.027091+00:00
8,evaluation,6,14.725021480000578,2851,259551,91.0385829533497,172070.2186450238,6,False,,2026-05-03T22:35:30.411533+00:00
9,evaluation,7,16.72094280300371,5486,10774,1.963908129784907,181068.40474033882,3,False,,2026-05-03T22:35:32.407454+00:00
10,evaluation,8,19.472540888004005,12053,12053,1.0,190296.7283432396,1,False,,2026-05-03T22:35:35.159052+00:00
11,evaluation,9,24.106985488004284,24670,24670,1.0,147122.09960723325,15,False,,2026-05-03T22:35:39.793497+00:00
12,evaluation,10,26.337639785997453,7307,18597,2.545093745723279,164392.7805607766,8,False,,2026-05-03T22:35:42.024151+00:00
13,evaluation,11,28.13662903700606,328,328,1.0,190508.88680530383,0,False,,2026-05-03T22:35:43.823140+00:00
14,evaluation,12,29.98354682799254,2247,2247,1.0,187343.30802636637,1,False,,2026-05-03T22:35:45.670058+00:00
15,evaluation,13,31.749718291001045,133,13300,100.0,190469.50753860438,0,False,,2026-05-03T22:35:47.436230+00:00
16,evaluation,14,33.57078303099843,937,937,1.0,190571.45573639232,0,False,,2026-05-03T22:35:49.257295+00:00
17,evaluation,15,35.7977485099982,5074,84162,16.586913677571935,167726.6985206627,7,False,,2026-05-03T22:35:51.484260+00:00
18,evaluation,16,37.65916604999802,243,7593,31.246913580246915,190717.40733284,0,False,,2026-05-03T22:35:53.345677+00:00
19,evaluation,17,40.525019848006195,12877,12877,1.0,176754.79567294757,5,False,,2026-05-03T22:35:56.211531+00:00
20,evaluation,18,42.449538500994095,497,49700,100.0,187582.63565663915,1,False,,2026-05-03T22:35:58.136050+00:00
21,evaluation,19,44.39694319899718,191,19100,100.0,190954.66285559573,0,False,,2026-05-03T22:36:00.083454+00:00
22,evaluation,20,46.316182768001454,113,374,3.309734513274336,190879.58967418186,0,False,,2026-05-03T22:36:02.002694+00:00
23,evaluation,21,48.18849899999623,1741,6573,3.775416427340609,183953.014743347,2,False,,2026-05-03T22:36:03.875010+00:00
24,evaluation,22,50.0697010110016,498,49800,100.0,190818.27540593318,0,False,,2026-05-03T22:36:05.756213+00:00
25,evaluation,23,51.9289328869927,285,1045,3.6666666666666665,190731.86620646447,0,False,,2026-05-03T22:36:07.615445+00:00
26,evaluation,24,55.10557018099644,13276,33080,2.4917143717987345,139832.79866293576,16,False,,2026-05-03T22:36:10.792081+00:00
27,evaluation,25,60.338813223992474,27322,35523,1.3001610423834273,149233.8302114761,15,False,,2026-05-03T22:36:16.025341+00:00
28,evaluation,26,62.315098666003905,107,130,1.2149532710280373,190803.14559759185,0,False,,2026-05-03T22:36:18.001610+00:00
29,evaluation,27,64.92448974399304,11228,11228,1.0,155201.83650968937,11,False,,2026-05-03T22:36:20.611001+00:00
30,evaluation,28,67.56679085199721,7944,83543,10.516490433031219,137653.05433850482,16,False,,2026-05-03T22:36:23.253303+00:00
31,evaluation,29,70.7041975280008,11178,115988,10.376453748434425,112591.73137968125,24,False,,2026-05-03T22:36:26.390709+00:00
32,evaluation,30,73.76632901199628,14356,14356,1.0,146307.82835444738,14,False,,2026-05-03T22:36:29.452840+00:00
33,evaluation,31,75.75965217599878,328,527,1.6067073170731707,191082.14011522554,0,False,,2026-05-03T22:36:31.446163+00:00
34,evaluation,32,77.7369377760042,1172,27940,23.839590443686006,191130.9376156108,0,False,,2026-05-03T22:36:33.423450+00:00
35,evaluation,33,79.69165721800528,383,383,1.0,190985.2437473819,0,False,,2026-05-03T22:36:35.378175+00:00
36,evaluation,34,82.24696074599342,8334,45092,5.410607151427886,130818.92593254385,18,False,,2026-05-03T22:36:37.933482+00:00
37,evaluation,35,84.22907596400182,1285,128500,100.0,180930.6231723357,3,False,,2026-05-03T22:36:39.915588+00:00
38,evaluation,36,89.05811975800316,18082,379589,20.99264461895808,95167.33702095109,30,False,,2026-05-03T22:36:44.744631+00:00
39,evaluation,37,91.04582192200178,170,8345,49.088235294117645,191111.27326662486,0,False,,2026-05-03T22:36:46.732334+00:00
40,evaluation,38,93.16710718200193,1912,191200,100.0,167492.1975300909,7,False,,2026-05-03T22:36:48.853618+00:00
41,evaluation,39,95.75098000399885,6693,150041,22.41760047811146,128078.86700304196,19,False,,2026-05-03T22:36:51.437491+00:00
42,evaluation,40,97.58098475700535,3154,19594,6.212428662016487,180372.41417752035,3,False,,2026-05-03T22:36:53.267497+00:00
43,step,40,97.58163539999805,,,,,,False,generation=1/10 best_fitness=87732.55604155964,2026-05-03T22:36:53.268141+00:00
44,evaluation,41,99.4450218599959,313,30547,97.59424920127796,190755.4405197152,0,False,,2026-05-03T22:36:55.131534+00:00
45,evaluation,42,101.6854147020058,5642,52372,9.282523927685219,174988.8214894818,5,False,,2026-05-03T22:36:57.371926+00:00
46,evaluation,43,104.11538190000283,9809,9809,1.0,182344.45441133218,3,False,,2026-05-03T22:36:59.801893+00:00
47,evaluation,44,107.574598444,14762,46742,3.1663731201734184,141032.0663953849,16,False,,2026-05-03T22:37:03.261110+00:00
48,evaluation,45,109.5500865369977,626,62600,100.0,191094.99528748952,0,False,,2026-05-03T22:37:05.236597+00:00
49,evaluation,46,113.46646154200425,15624,135832,8.693804403481822,131662.1750139353,19,False,,2026-05-03T22:37:09.152973+00:00
50,evaluation,47,115.45033380499808,2734,2734,1.0,191094.87172325558,0,False,,2026-05-03T22:37:11.136845+00:00
51,evaluation,48,117.62246947899985,7944,7944,1.0,174583.10722286816,5,False,,2026-05-03T22:37:13.308981+00:00
52,evaluation,49,119.59910347500409,1558,1885,1.2098844672657252,187679.37768574414,1,False,,2026-05-03T22:37:15.285615+00:00
53,evaluation,50,121.57235778799804,2540,4724,1.8598425196850394,184258.91198293577,2,False,,2026-05-03T22:37:17.258869+00:00
54,evaluation,51,123.57719131700287,1685,1685,1.0,191143.03479839873,0,False,,2026-05-03T22:37:19.263702+00:00
55,evaluation,52,125.6351295929926,4469,50045,11.19825464309689,163798.4937702422,8,False,,2026-05-03T22:37:21.321641+00:00
56,evaluation,53,131.3586586110032,26462,254906,9.632907565565716,76335.74392481842,36,False,,2026-05-03T22:37:27.045176+00:00
57,new_best,53,131.362531079998,26462,254906,9.632907565565716,76335.74392481842,,True,,2026-05-03T22:37:27.049039+00:00
58,evaluation,54,134.079818815997,8334,111782,13.41276697864171,124800.25952069118,20,False,,2026-05-03T22:37:29.766331+00:00
59,evaluation,55,137.35236350299965,8995,267248,29.710728182323514,112528.28842830544,24,False,,2026-05-03T22:37:33.038875+00:00
60,evaluation,56,140.62713621200237,11335,144636,12.760123511248345,109549.99870414905,25,False,,2026-05-03T22:37:36.313647+00:00
61,evaluation,57,143.12334212299902,8303,35644,4.2929061784897025,151550.9739468166,12,False,,2026-05-03T22:37:38.809853+00:00
62,evaluation,58,145.04665433500486,1158,60705,52.42227979274612,183987.6628934764,2,False,,2026-05-03T22:37:40.733172+00:00
63,evaluation,59,148.1211475549935,9710,140338,14.452935118434603,108202.13704009842,25,False,,2026-05-03T22:37:43.807659+00:00
64,evaluation,60,150.3010808139952,8172,8172,1.0,178018.04609972483,4,False,,2026-05-03T22:37:45.987592+00:00
65,step,60,150.30167472599715,,,,,,False,generation=2/10 best_fitness=76335.74392481842,2026-05-03T22:37:45.988181+00:00
66,evaluation,61,152.2819034300046,191,19100,100.0,191077.51725999455,0,False,,2026-05-03T22:37:47.968415+00:00
67,evaluation,62,156.23115895000228,18982,27721,1.4603835212306395,142741.56897915507,16,False,,2026-05-03T22:37:51.917670+00:00
68,evaluation,63,158.1881221299991,754,75400,100.0,187569.0479680792,1,False,,2026-05-03T22:37:53.874634+00:00
69,evaluation,64,160.15873206799733,510,13156,25.79607843137255,191057.434482369,0,False,,2026-05-03T22:37:55.845244+00:00
