group,run_count,median_objective,objective_ci_low,objective_ci_high,iqr_objective,cv_objective,success_share,median_runtime_sec,median_validation_gain_pct,validation_gain_ci_low,validation_gain_ci_high
ga,1,20569.120578234284,20569.120578234284,20569.120578234284,0.0,nan,1.0,4190.093187881983,7.554622203309728,7.554622203309728,7.554622203309728
pso,1,21844.778768193697,21844.778768193697,21844.778768193697,0.0,nan,1.0,3401.2539144559996,6.543395737862276,6.543395737862276,6.543395737862276
de,1,22861.799512816295,22861.799512816295,22861.799512816295,0.0,nan,0.0,2525.826094156,6.6865268203392185,6.6865268203392185,6.6865268203392185
bo,1,28997.16119754434,28997.16119754434,28997.16119754434,0.0,nan,0.0,378.89712742803385,7.314270778076612,7.314270778076612,7.314270778076612
rs,1,35573.64696444014,35573.64696444014,35573.64696444014,0.0,nan,0.0,566.0051429839805,7.323646960738703,7.323646960738703,7.323646960738703
