phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,step=1/60 new_best b1=2539 b2=9180 fitness=1.0237691921647638,1,1,1,1,1.0237691921647638,,0.2881032809964381
2,step=3/60 new_best b1=2665 b2=3330 fitness=0.9184962766012177,2,3,2,1,0.9184962766012177,0.10527291556354612,0.8452437359956093
3,step=6/60 new_best b1=1248 b2=24960 fitness=0.9133731536276173,4,6,3,1,0.9133731536276173,0.0051231229736004025,0.8701424889732152
4,step=7/60 new_best b1=1088 b2=21760 fitness=0.8842221627419349,7,7,1,1,0.8842221627419349,0.029150990885682404,0.25292121001984924
5,step=18/60 new_best b1=1390 b2=3098 fitness=0.8138407180667855,8,18,11,1,0.8138407180667855,0.0703814446751494,4.751204404979944
6,step=32/60 new_best b1=1244 b2=3183 fitness=0.7607032053056173,19,32,14,1,0.7607032053056173,0.05313751276116818,6.0983805090072565
