phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,successes_sum,success_rate,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=40 max_curves_per_n=130 repeats_per_n=4 initial_samples=16 iterations=28 candidate_pool=2500 workers=56,1,0,0,0,0,,,,1.0679010301828384e-05
2,initial_design_completed points=16,1,16,16,2,195,12.1875,62409.66840717635,,113.30741311301244
3,iteration=1/28 best_fitness=62409.66840717635,17,17,1,0,90,90.0,87560.31276007954,-25150.64435290319,8.753662545990665
4,iteration=2/28 best_fitness=62409.66840717635,18,18,1,0,84,84.0,94217.05658949402,-6656.743829414481,7.765517954016104
5,iteration=3/28 best_fitness=62409.66840717635,19,19,1,0,67,67.0,115554.49628113623,-21337.439691642212,7.115204876987264
6,iteration=4/28 best_fitness=62409.66840717635,20,20,1,0,29,29.0,163219.91703783438,-47665.42075669815,6.109576968010515
7,iteration=5/28 best_fitness=62409.66840717635,21,21,1,0,107,107.0,65627.66214790188,97592.2548899325,8.686177365016192
8,iteration=6/28 best_fitness=62409.66840717635,22,22,1,0,76,76.0,114079.82280411046,-48452.16065620858,12.32033955596853
9,iteration=7/28 best_fitness=62409.66840717635,23,23,1,0,70,70.0,110855.56697081513,3224.255833295334,6.805503409996163
10,iteration=8/28 best_fitness=54211.74598730912,24,24,1,1,116,116.0,54211.74598730912,56643.820983506004,9.276555716991425
11,iteration=9/28 best_fitness=54211.74598730912,25,25,1,0,114,114.0,56799.2394163282,-2587.4934290190795,8.952948651043698
12,iteration=10/28 best_fitness=54211.74598730912,26,26,1,0,110,110.0,60036.64325353312,-3237.403837204918,8.810796574980486
13,iteration=11/28 best_fitness=54211.74598730912,27,27,1,0,96,96.0,83641.73251696178,-23605.089263428665,11.101710059971083
14,iteration=12/28 best_fitness=54211.74598730912,28,28,1,0,99,99.0,75714.63585799196,7927.096658969822,8.8945575360558
15,iteration=13/28 best_fitness=54211.74598730912,29,29,1,0,114,114.0,54939.965059306414,20774.670798685547,9.179102324997075
16,iteration=14/28 best_fitness=44089.80858930299,30,30,1,1,124,124.0,44089.80858930299,10850.156470003421,9.685722284950316
17,iteration=15/28 best_fitness=44089.80858930299,31,31,1,0,117,117.0,54561.270255633586,-10471.461666330593,10.78856768104015
18,iteration=16/28 best_fitness=36651.35818172086,32,32,1,1,129,129.0,36651.35818172086,17909.912073912725,9.688359628955368
19,iteration=17/28 best_fitness=36651.35818172086,33,33,1,0,126,126.0,42059.82300615492,-5408.464824434057,10.232731381023768
20,iteration=18/28 best_fitness=36651.35818172086,34,34,1,0,120,120.0,47737.86061104183,-5678.037604886915,9.118221258977428
21,iteration=19/28 best_fitness=36651.35818172086,35,35,1,0,109,109.0,63561.81346961064,-15823.95285856881,9.725387453043368
22,iteration=20/28 best_fitness=36651.35818172086,36,36,1,0,121,121.0,50132.28910926017,13429.524360350471,10.872702415974345
23,iteration=21/28 best_fitness=36651.35818172086,37,37,1,0,129,129.0,38757.82830937751,11374.460799882661,9.773029231000692
24,iteration=22/28 best_fitness=36651.35818172086,38,38,1,0,118,118.0,51546.20393022866,-12788.375620851148,10.465451907017268
25,iteration=23/28 best_fitness=36651.35818172086,39,39,1,0,124,124.0,44266.895044938574,7279.308885290084,10.521258424967527
26,iteration=24/28 best_fitness=36264.35904724043,40,40,1,1,130,130.0,36264.35904724043,8002.535997698142,10.833347322011832
27,iteration=25/28 best_fitness=36264.35904724043,41,41,1,0,120,120.0,49757.201455913164,-13492.842408672732,8.734476990008261
28,iteration=26/28 best_fitness=36264.35904724043,42,42,1,0,126,126.0,42881.35304012351,6875.848415789653,9.092301636992488
29,iteration=27/28 best_fitness=28997.16119754434,43,43,1,1,135,135.0,28997.16119754434,13884.19184257917,10.874909593025222
30,iteration=28/28 best_fitness=28997.16119754434,44,44,1,0,131,131.0,36805.51764200966,-7808.35644446532,11.411582886998076
