event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,evaluation,1,55.13009724300355,365,376423,1031.295890410959,230120.81118138795,8,False,,2026-05-09T07:53:43.671414+00:00
2,new_best,1,55.13776567403693,365,376423,1031.295890410959,230120.81118138795,,True,,2026-05-09T07:53:43.679077+00:00
3,step,1,55.14445452799555,,,,,,False,step=1/210 new_best b1=366 b2=376424 fitness=230120.81118138795,2026-05-09T07:53:43.685768+00:00
4,evaluation,2,104.36855626502074,1849,106443,57.56787452677123,195564.97129435846,102,False,,2026-05-09T07:54:32.909873+00:00
5,new_best,2,104.38069391902536,1849,106443,57.56787452677123,195564.97129435846,,True,,2026-05-09T07:54:32.922005+00:00
6,step,2,104.39126768300775,,,,,,False,step=2/210 new_best b1=1850 b2=106443 fitness=195564.97129435846,2026-05-09T07:54:32.932581+00:00
7,evaluation,3,150.81919892999576,3708,108514,29.26483279395901,159245.0836931505,207,False,,2026-05-09T07:55:19.360514+00:00
8,new_best,3,156.67733388300985,3708,108514,29.26483279395901,159245.0836931505,,True,,2026-05-09T07:55:25.218646+00:00
9,step,3,156.71155758399982,,,,,,False,step=3/210 new_best b1=3709 b2=108514 fitness=159245.0836931505,2026-05-09T07:55:25.252870+00:00
10,evaluation,4,197.314086458995,21086,2248544,106.63682063928673,27043.63247253281,630,False,,2026-05-09T07:56:05.855403+00:00
11,new_best,4,197.73569142702036,21086,2248544,106.63682063928673,27043.63247253281,,True,,2026-05-09T07:56:06.277005+00:00
12,step,4,197.7549499470042,,,,,,False,step=4/210 new_best b1=21086 b2=2248545 fitness=27043.63247253281,2026-05-09T07:56:06.296262+00:00
13,evaluation,5,285.44056232401635,498,2050590,4117.650602409639,243618.23692090143,30,False,,2026-05-09T07:57:33.981878+00:00
14,evaluation,6,329.52805499901297,15719,341051,21.69673643361537,40231.50892002931,554,False,,2026-05-09T07:58:18.069371+00:00
15,evaluation,7,379.2403913680464,2135,58391,27.349414519906322,202299.98083630012,83,False,,2026-05-09T07:59:07.781707+00:00
16,evaluation,8,432.5051026730216,493,343338,696.4259634888438,227723.2317816998,11,False,,2026-05-09T08:00:01.046418+00:00
17,evaluation,9,517.9636880840408,1028,1932391,1879.7577821011673,218254.26961584587,102,False,,2026-05-09T08:01:26.505005+00:00
18,evaluation,10,573.2572011910379,115,29582,257.23478260869564,233265.44314478996,0,False,,2026-05-09T08:02:21.798517+00:00
19,evaluation,11,620.8003362269956,68683,3202678,46.629850181267564,30365.543457296335,640,False,,2026-05-09T08:03:09.341652+00:00
20,evaluation,12,673.8452991730301,970,13484,13.901030927835052,226915.218008995,14,False,,2026-05-09T08:04:02.386617+00:00
21,evaluation,13,727.6635104540037,339,48957,144.41592920353983,231123.8843761574,2,False,,2026-05-09T08:04:56.204827+00:00
22,evaluation,14,792.8961705870461,2914,1598976,548.7220315717227,118671.06736337574,360,False,,2026-05-09T08:06:01.437488+00:00
23,evaluation,15,849.2636595450458,275,293245,1066.3454545454545,232264.09831024896,4,False,,2026-05-09T08:06:57.804976+00:00
24,evaluation,16,891.1327378200367,51030,1515591,29.7,27781.38940914021,640,False,,2026-05-09T08:07:39.674054+00:00
25,evaluation,17,936.8801850830205,47339,788426,16.654893428251548,31545.403828409508,637,False,,2026-05-09T08:08:25.421501+00:00
26,evaluation,18,992.2196523870225,223,131487,589.6278026905829,232826.70127921575,0,False,,2026-05-09T08:09:20.760983+00:00
27,evaluation,19,1036.6317472140072,19675,176001,8.94541296060991,40564.13364466987,553,False,,2026-05-09T08:10:05.173063+00:00
28,evaluation,20,1079.3450154250022,6019,81343,13.514371157999667,117860.80523375873,322,False,,2026-05-09T08:10:47.886331+00:00
29,evaluation,21,1118.249445361027,15958,1348116,84.47900739441033,28068.57518393652,620,False,,2026-05-09T08:11:26.790761+00:00
30,evaluation,22,1166.4722391710384,1885,184417,97.83395225464191,190682.88656201458,114,False,,2026-05-09T08:12:15.013555+00:00
31,evaluation,23,1212.556568791042,72468,2541840,35.07534359993377,31024.904376478953,639,False,,2026-05-09T08:13:01.097884+00:00
32,evaluation,24,1268.6654196710442,1629,728781,447.3793738489871,183555.51486132687,147,False,,2026-05-09T08:13:57.206735+00:00
33,evaluation,25,1319.6919058359927,254,104641,411.9724409448819,229168.6471320795,2,False,,2026-05-09T08:14:48.233232+00:00
34,evaluation,26,1372.78974488104,656,341661,520.8246951219512,221962.29296173845,28,False,,2026-05-09T08:15:41.331061+00:00
35,evaluation,27,1431.0933541140403,4946,1479838,299.19894864537,81703.7900949075,460,False,,2026-05-09T08:16:39.634670+00:00
36,evaluation,28,1501.009534672019,23104,25642,1.109851108033241,135556.8749812575,319,False,,2026-05-09T08:17:49.550850+00:00
37,evaluation,29,1565.3651310999994,68707,431781,6.284381504067999,43415.0627992161,631,False,,2026-05-09T08:18:53.906447+00:00
38,evaluation,30,1622.9010841890122,135,675000,5000.0,233530.5895062917,1,False,,2026-05-09T08:19:51.442400+00:00
39,evaluation,31,1674.5516917920322,747,56807,76.04685408299866,226725.4741333376,11,False,,2026-05-09T08:20:43.093007+00:00
40,evaluation,32,1774.5916366250021,99982,315449,3.1550579104238765,60733.50573663698,634,False,,2026-05-09T08:22:23.132954+00:00
41,evaluation,33,1820.8157994230278,9052,24209,2.6744365885992045,133464.11813376355,278,False,,2026-05-09T08:23:09.357116+00:00
42,evaluation,34,1863.8614927930175,33369,564426,16.91468129101861,29641.272098450354,629,False,,2026-05-09T08:23:52.402810+00:00
43,evaluation,35,1905.172373850015,13281,1032494,77.74218808824637,32541.132876523443,588,False,,2026-05-09T08:24:33.713690+00:00
44,evaluation,36,1957.517708355037,2428,686485,282.7368204283361,156376.95507114043,224,False,,2026-05-09T08:25:26.059026+00:00
45,evaluation,37,2008.9377610619995,700,215926,308.4657142857143,224151.0274299417,18,False,,2026-05-09T08:26:17.479079+00:00
46,evaluation,38,2060.546812582994,8561,2261143,264.12136432659736,37298.17986720758,572,False,,2026-05-09T08:27:09.088130+00:00
47,evaluation,39,2109.263751847029,4677,13456,2.8770579431259353,192180.52895303583,111,False,,2026-05-09T08:27:57.805069+00:00
48,evaluation,40,2151.0591573879938,20227,1979287,97.85371038710635,28629.161011219694,629,False,,2026-05-09T08:28:39.600474+00:00
49,evaluation,41,2213.7858260700013,4025,1249055,310.3242236024845,101121.45402663457,406,False,,2026-05-09T08:29:42.327143+00:00
50,evaluation,42,2273.329700403032,170,850000,5000.0,234746.55668152263,0,False,,2026-05-09T08:30:41.871041+00:00
51,evaluation,43,2324.9141426560236,1618,51924,32.09147095179234,209164.31419511192,66,False,,2026-05-09T08:31:33.455458+00:00
52,evaluation,44,2392.669787573046,197,985000,5000.0,239920.47732560692,1,False,,2026-05-09T08:32:41.211104+00:00
53,evaluation,45,2469.0262166040484,3431,2673580,779.2422034392306,116280.56118328118,388,False,,2026-05-09T08:33:57.567533+00:00
54,evaluation,46,2534.71730615705,3918,2442122,623.3083205717203,95700.23010696913,432,False,,2026-05-09T08:35:03.258622+00:00
55,evaluation,47,2586.710512265039,138,61874,448.3623188405797,230352.1853857137,0,False,,2026-05-09T08:35:55.251829+00:00
56,evaluation,48,2636.0855169290444,1666,102177,61.33073229291717,202064.0071948355,82,False,,2026-05-09T08:36:44.626833+00:00
57,evaluation,49,2687.777713244024,133,98597,741.3308270676691,230175.95034131137,0,False,,2026-05-09T08:37:36.319030+00:00
58,evaluation,50,2730.0751270159963,6935,95955,13.83633741888969,110957.08450638104,344,False,,2026-05-09T08:38:18.616443+00:00
59,evaluation,51,2790.5165590540273,46899,210069,4.479178660525811,43035.570468649676,613,False,,2026-05-09T08:39:19.057876+00:00
60,evaluation,52,2841.009717271023,39867,457800,11.483181578749342,34296.03088447184,627,False,,2026-05-09T08:40:09.551034+00:00
61,evaluation,53,2884.762037120003,65376,2805608,42.91495349975526,28413.4432491428,640,False,,2026-05-09T08:40:53.303353+00:00
62,evaluation,54,2941.627192323038,133,664999,4999.992481203008,232515.62342376975,2,False,,2026-05-09T08:41:50.168509+00:00
63,evaluation,55,2988.65217390802,12000,40656,3.388,117094.14330014371,334,False,,2026-05-09T08:42:37.193491+00:00
64,evaluation,56,3041.041130307014,493,49519,100.44421906693712,227158.40371138265,10,False,,2026-05-09T08:43:29.582446+00:00
65,evaluation,57,3093.2956120480085,144,32540,225.97222222222223,230206.59503489718,1,False,,2026-05-09T08:44:21.836943+00:00
66,evaluation,58,3149.9860332440003,146,730000,5000.0,232628.84408656548,1,False,,2026-05-09T08:45:18.527349+00:00
67,evaluation,59,3198.2679889950086,1594,83788,52.56461731493099,197414.71752257313,93,False,,2026-05-09T08:46:06.809305+00:00
68,evaluation,60,3247.960542810033,2613,11216,4.29238423268274,209405.817230505,60,False,,2026-05-09T08:46:56.501872+00:00
69,evaluation,61,3298.5801949850284,1260,65210,51.75396825396825,211696.30863992375,55,False,,2026-05-09T08:47:47.121510+00:00
70,evaluation,62,3350.524998530047,782,189854,242.78005115089513,217739.0910119754,39,False,,2026-05-09T08:48:39.066315+00:00
71,evaluation,63,3418.371994919027,188,939999,4999.994680851064,240200.3098811847,0,False,,2026-05-09T08:49:46.913310+00:00
72,evaluation,64,3460.2903607010376,40340,1020540,25.298463063956373,28732.994626217005,635,False,,2026-05-09T08:50:28.831676+00:00
73,evaluation,65,3512.6277742980164,1823,523427,287.1239714755897,180339.1490991741,149,False,,2026-05-09T08:51:21.169091+00:00
74,evaluation,66,3561.2404903570423,2617,155573,59.44707680550248,170193.97261303352,175,False,,2026-05-09T08:52:09.781807+00:00
75,evaluation,67,3612.166820740036,1503,70039,46.59946773120426,214023.49142020728,49,False,,2026-05-09T08:53:00.708138+00:00
76,evaluation,68,3662.133997155004,12920,34125,2.64125386996904,115150.93971056934,341,False,,2026-05-09T08:53:50.675350+00:00
77,evaluation,69,3714.1824773530243,762,10912,14.32020997375328,228751.73298237298,5,False,,2026-05-09T08:54:42.723793+00:00
78,evaluation,70,3771.0299750300474,143,715000,5000.0,233079.34705322533,0,False,,2026-05-09T08:55:39.571291+00:00
79,evaluation,71,3825.853970601049,414,286563,692.1811594202899,229526.308398569,9,False,,2026-05-09T08:56:34.395287+00:00
80,evaluation,72,3880.6820241240202,114,570000,5000.0,232078.598992347,0,False,,2026-05-09T08:57:29.223341+00:00
81,evaluation,73,3932.1186707240413,1110,302528,272.54774774774774,200448.84875157016,89,False,,2026-05-09T08:58:20.659988+00:00
82,evaluation,74,3979.9264874680084,1751,98434,56.2158766419189,196895.6700766805,93,False,,2026-05-09T08:59:08.467804+00:00
83,evaluation,75,4030.5405558960047,52046,414724,7.968412558121662,38135.37261048354,631,False,,2026-05-09T08:59:59.081872+00:00
84,evaluation,76,4083.037608857034,154,378964,2460.805194805195,230663.93127947868,0,False,,2026-05-09T09:00:51.578927+00:00
85,evaluation,77,4132.1420035129995,2638,23649,8.964746019711903,198896.9011474579,91,False,,2026-05-09T09:01:40.683320+00:00
86,evaluation,78,4182.450587080035,1795,427367,238.0874651810585,182349.1528512207,141,False,,2026-05-09T09:02:30.991903+00:00
87,evaluation,79,4229.247074729006,4931,12506,2.536199553843034,185410.16186984687,128,False,,2026-05-09T09:03:17.788391+00:00
88,evaluation,80,4276.984237272001,11171,28243,2.5282427714618207,130117.84200455825,294,False,,2026-05-09T09:04:05.525554+00:00
89,evaluation,81,4320.235722665035,37846,1433486,37.87681657242509,27630.70282593435,637,False,,2026-05-09T09:04:48.777040+00:00
90,evaluation,82,4372.181239152036,118,25861,219.16101694915255,230451.99589985167,0,False,,2026-05-09T09:05:40.722555+00:00
91,evaluation,83,4449.767974635994,268,1339999,4999.996268656716,243909.56946693102,9,False,,2026-05-09T09:06:58.309291+00:00
92,evaluation,84,4521.377570587036,2175,1260578,579.576091954023,164118.61763531936,235,False,,2026-05-09T09:08:09.918887+00:00
93,evaluation,85,4601.227155043045,4662,4383390,940.2380952380952,74867.7521969011,518,False,,2026-05-09T09:09:29.768472+00:00
94,evaluation,86,4647.723083407036,6517,551292,84.59291084854995,73054.28588082312,454,False,,2026-05-09T09:10:16.264400+00:00
95,evaluation,87,4700.510250699008,260,371644,1429.4,229659.99585280765,3,False,,2026-05-09T09:11:09.051567+00:00
96,evaluation,88,4743.221722547023,6181,213468,34.536159197540854,102751.60582914302,364,False,,2026-05-09T09:11:51.763039+00:00
97,evaluation,89,4794.892976195028,824,283993,344.65169902912623,212754.33768613907,53,False,,2026-05-09T09:12:43.434292+00:00
98,evaluation,90,4872.68354401103,93533,429114,4.58783530946297,51406.725828515264,636,False,,2026-05-09T09:14:01.224861+00:00
99,evaluation,91,4935.176033749012,22724,41470,1.8249427917620138,102843.46448333484,408,False,,2026-05-09T09:15:03.717367+00:00
100,evaluation,92,4974.207325756026,12734,241621,18.974477776032668,46789.72012118751,528,False,,2026-05-09T09:15:42.748642+00:00
101,evaluation,93,5019.317114853009,9476,31434,3.317222456732799,132700.93708977275,282,False,,2026-05-09T09:16:27.858431+00:00
102,evaluation,94,5079.653170517995,4260,1443139,338.7650234741784,91376.06560825504,432,False,,2026-05-09T09:17:28.194486+00:00
103,evaluation,95,5176.538739389041,72527,137642,1.8978035765990597,66069.18278639193,599,False,,2026-05-09T09:19:05.080055+00:00
104,evaluation,96,5228.061962009,109,15705,144.08256880733944,229990.51252802747,0,False,,2026-05-09T09:19:56.603277+00:00
105,evaluation,97,5279.750631939038,516,14197,27.51356589147287,228841.06540069744,4,False,,2026-05-09T09:20:48.291948+00:00
106,evaluation,98,5329.139727407019,2609,497667,190.7500958221541,152730.41306900853,228,False,,2026-05-09T09:21:37.681043+00:00
107,evaluation,99,5372.028401118994,12109,257011,21.224791477413493,52032.34616589566,514,False,,2026-05-09T09:22:20.569717+00:00
108,evaluation,100,5459.949653846037,443,2215000,5000.0,247745.0688278431,18,False,,2026-05-09T09:23:48.490970+00:00
109,evaluation,101,5511.664980192028,156,12682,81.2948717948718,230014.38736077034,0,False,,2026-05-09T09:24:40.206296+00:00
110,evaluation,102,5563.431748197996,101,165641,1640.009900990099,230131.8212551987,0,False,,2026-05-09T09:25:31.973065+00:00
111,evaluation,103,5605.117995802022,7706,285577,37.059044900077865,82083.50995438115,429,False,,2026-05-09T09:26:13.659312+00:00
112,evaluation,104,5661.863776402024,126,630000,5000.0,232853.61093242408,0,False,,2026-05-09T09:27:10.405093+00:00
113,evaluation,105,5716.495616036002,102,510000,5000.0,231417.18995717473,0,False,,2026-05-09T09:28:05.036947+00:00
114,evaluation,106,5767.4706547050155,1453,378809,260.70818995182384,194993.1317611731,104,False,,2026-05-09T09:28:56.011971+00:00
115,evaluation,107,5835.700474506011,3297,1342369,407.14861995753716,121574.10310494764,352,False,,2026-05-09T09:30:04.241790+00:00
116,evaluation,108,5887.276462631999,207,60803,293.7342995169082,229916.6829031301,0,False,,2026-05-09T09:30:55.817791+00:00
117,evaluation,109,5929.56632466201,8217,467748,56.92442497261774,62110.348346886065,490,False,,2026-05-09T09:31:38.107641+00:00
118,evaluation,110,5984.8800026249955,62063,479542,7.726697065884665,37918.71907693192,635,False,,2026-05-09T09:32:33.421320+00:00
119,evaluation,111,6035.075261607009,441,114632,259.93650793650795,227981.52399436705,3,False,,2026-05-09T09:33:23.616578+00:00
120,evaluation,112,6112.856944984,319,1595000,5000.0,242887.14158058504,12,False,,2026-05-09T09:34:41.398261+00:00
121,evaluation,113,6202.669056855026,64880,152677,2.3532213316892725,61464.87484998401,600,False,,2026-05-09T09:36:11.210373+00:00
122,evaluation,114,6242.777894071012,14980,298871,19.951335113484646,44305.665874332895,538,False,,2026-05-09T09:36:51.319211+00:00
123,evaluation,115,6298.812801830005,4944,1707820,345.43284789644014,72535.61645602132,479,False,,2026-05-09T09:37:47.354118+00:00
124,evaluation,116,6359.799287636997,11718,4431737,378.19909540877285,38101.83537902987,624,False,,2026-05-09T09:38:48.340604+00:00
125,evaluation,117,6404.222013944993,4282,57239,13.367351704810837,153462.87514060666,218,False,,2026-05-09T09:39:32.763331+00:00
126,evaluation,118,6455.520384335017,878,44535,50.72323462414579,222693.16517861496,22,False,,2026-05-09T09:40:24.061700+00:00
127,evaluation,119,6533.289700411027,296,1480000,5000.0,245270.43769437453,5,False,,2026-05-09T09:41:41.831016+00:00
128,evaluation,120,6589.210333662049,182,296708,1630.2637362637363,230098.67856186238,1,False,,2026-05-09T09:42:37.751649+00:00
129,evaluation,121,6640.20520856505,405,283009,698.7876543209876,227091.78497500802,7,False,,2026-05-09T09:43:28.746525+00:00
130,evaluation,122,6690.756879101042,1680,353130,210.19642857142858,186496.77530879976,128,False,,2026-05-09T09:44:19.298195+00:00
131,evaluation,123,6747.532500757021,158,708877,4486.56329113924,232386.6764032986,1,False,,2026-05-09T09:45:16.073817+00:00
132,evaluation,124,6815.662404617993,32843,74867,2.2795420637578783,69326.76900180707,517,False,,2026-05-09T09:46:24.203720+00:00
133,evaluation,125,6881.772701529029,40989,142577,3.4784210397911637,45759.87948124224,577,False,,2026-05-09T09:47:30.314018+00:00
134,evaluation,126,6928.593372819014,4806,14475,3.011860174781523,182712.11501006596,134,False,,2026-05-09T09:48:17.134689+00:00
135,evaluation,127,6985.173109030002,127,635000,5000.0,232295.83405721642,1,False,,2026-05-09T09:49:13.714425+00:00
136,evaluation,128,7025.635673156998,35458,1496269,42.19834734051554,28537.469006725914,637,False,,2026-05-09T09:49:54.176989+00:00
137,evaluation,129,7079.671897174034,103,515000,5000.0,231152.27410042644,0,False,,2026-05-09T09:50:48.213214+00:00
138,evaluation,130,7167.637902582996,401,2005000,5000.0,246610.20004014715,21,False,,2026-05-09T09:52:16.179219+00:00
139,evaluation,131,7220.182842239039,103,358762,3483.126213592233,230606.0511058713,0,False,,2026-05-09T09:53:08.724160+00:00
140,evaluation,132,7271.519897058024,662,56348,85.1178247734139,226338.5047588205,10,False,,2026-05-09T09:54:00.061214+00:00
141,evaluation,133,7331.518850402033,193,773035,4005.3626943005183,234487.0548327011,1,False,,2026-05-09T09:55:00.060186+00:00
142,evaluation,134,7387.6905055240495,1258,640891,509.4523052464229,195977.1874887848,109,False,,2026-05-09T09:55:56.231822+00:00
143,evaluation,135,7438.794935251994,784,72084,91.9438775510204,220135.009718628,29,False,,2026-05-09T09:56:47.336252+00:00
