phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,successes_sum,success_rate,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,step=1/210 new_best b1=366 b2=376424 fitness=230120.81118138795,1,1,1,1,8,8.0,230120.81118138795,,55.14445452799555
2,step=2/210 new_best b1=1850 b2=106443 fitness=195564.97129435846,2,2,1,1,102,102.0,195564.97129435846,34555.83988702949,49.246813155012205
3,step=3/210 new_best b1=3709 b2=108514 fitness=159245.0836931505,3,3,1,1,207,207.0,159245.0836931505,36319.88760120797,52.320289900992066
4,step=4/210 new_best b1=21086 b2=2248545 fitness=27043.63247253281,4,4,1,1,630,630.0,27043.63247253281,132201.4512206177,41.043392363004386
