phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 swarm_size=18 iterations=12 workers=12,1,0,0,0,,,4.137982614338398e-06
2,init_best fitness=0.8243209120410029,1,18,18,1,0.8243209120410029,,11.152510737010743
3,iteration=1/12 best_fitness=0.8243209120410029,19,36,18,0,1.007328605512157,-0.1830076934711542,8.570326236949768
4,iteration=2/12 best_fitness=0.8243209120410029,37,54,18,0,0.8781474215793423,0.12918118393281475,5.218216174049303
5,iteration=3/12 best_fitness=0.8243209120410029,55,72,18,0,0.8833310365735088,-0.005183614994166419,4.692283857963048
6,iteration=4/12 best_fitness=0.8243209120410029,73,90,18,0,0.882406607241137,0.0009244293323718011,4.617252268013544
7,iteration=5/12 best_fitness=0.8243209120410029,91,108,18,0,0.8790035980928224,0.0034030091483145952,4.63271319802152
8,iteration=6/12 best_fitness=0.8243209120410029,109,126,18,0,0.898789841827238,-0.01978624373441562,4.635686335968785
9,iteration=7/12 best_fitness=0.8243209120410029,127,144,18,0,0.8935435949533712,0.005246246873866767,4.626164975983556
10,iteration=8/12 best_fitness=0.8243209120410029,145,162,18,0,0.9124851775122806,-0.01894158255890943,4.805683812999632
11,iteration=9/12 best_fitness=0.8243209120410029,163,180,18,0,0.8993801990582142,0.01310497845406644,4.720649056020193
12,iteration=10/12 best_fitness=0.8243209120410029,181,198,18,0,0.8538621649204288,0.045518034137785435,4.56908798601944
13,iteration=11/12 best_fitness=0.8243209120410029,199,216,18,0,0.8643925692595076,-0.010530404339078814,4.429887895996217
14,iteration=12/12 best_fitness=0.8243209120410029,217,234,18,0,0.8851622768561356,-0.020769707596627995,4.7082673229742795
