analysis_level,run_count,median_objective,iqr_objective,median_runtime_sec,median_time_to_best_sec,median_evaluation_count,success_share,median_improvement_per_eval,median_improvement_per_sec,median_validation_gain_abs,median_validation_gain_pct
method=bo,1,-0.2737085931414875,0.0,129.9376255370007,119.74740559898783,38,1.0,0.21033173486477227,0.061511097280944164,2.0364418327799116,26.894660508717994
